id_bien;No voie;B/T/Q;Type de voie;Voie;Nombre pieces principales;Surface Carrez du 1er lot;Surface reelle bati;Type local;code_dep_com
14249;2;;SEN;DES POMMIERS;2;44.75;44;Appartement;78674
14250;270;;CHS;D'HOCQUET;1;38.5;38;Appartement;80001
14251;4;B;RUE;LAGRAVERE;4;89.27;90;Appartement;82121
14252;5;;IMP;AUGUSTE COMTE;4;116.68;115;Appartement;82121
14253;9203;;CHE;DE LA CASCADE;2;25.38;25;Appartement;83070
14254;9200;;AV;DU GEN BOUVET;2;29.01;30;Appartement;83070
14255;6;;RUE;DU LOT LA BANETTE;5;77.79;74;Maison;83112
14256;2;;AV;DU CHEVAL BLANC;4;93.39;92;Maison;83127
14257;100;;ALL;DE LA PINEDE;2;30.65;30;Appartement;83129
14258;21;;RUE;DE LA BILLARDIERE;3;45.0;45;Appartement;85011
14259;9001;;RES;LA CORVETTE MERLIN MARINE;3;45.47;46;Appartement;85226
14260;125;;AV;DE LA CORNICHE;2;27.58;28;Appartement;85226
14261;1;;PL;BEAUDOIN;2;40.74;39;Appartement;88160
14262;4;;RUE;DU VIEUX COLLEGE;1;37.77;39;Appartement;88321
14263;26;;RUE;DE LA BOLLE;5;100.0;104;Appartement;88413
14264;4;;IMP;JEANNE D ARC;3;56.66;70;Appartement;88465
14265;5;;AV;DES FUSILLES;3;60.0;66;Appartement;88465
14266;86;;RUE;VICTOR GUICHARD;3;71.58;71;Maison;89387
14267;11;;RUE;MARCEL PAGNOL;2;44.8;45;Appartement;91097
14268;17;;RUE;DU BOUT DU MONT;3;51.29;58;Maison;91109
14269;19;;RUE;MARIE CURIE;3;51.25;51;Appartement;91161
14270;124;;RUE;DE GOURNAY;1;18.79;40;Appartement;91174
14271;21;;AV;GABRIELLE D'ESTREES;3;68.57;67;Appartement;91179
14272;86;;RUE;DE LA REPUBLIQUE;1;20.55;22;Appartement;91223
14273;12;A;SQ;ELIE RECLUS;5;113.63;103;Maison;91228
14274;1;;RUE;DE LA REPUBLIQUE;2;35.19;35;Appartement;91359
14275;8;;RES;DE LA THEUILLERIE;1;32.42;30;Appartement;91521
14276;28;;PL;DU VIEUX MARCHE;3;56.1;58;Maison;91573
14277;8;;BD;DE VANDEUL;2;30.83;32;Appartement;91600
14278;40;;RUE;HENRI MARTIN;2;34.39;33;Appartement;91657
14279;3;;ALL;SAMUEL BECKETT;2;46.32;46;Appartement;91689
14280;7;;RUE;DE PRONY;2;37.19;36;Appartement;92004
14281;7;B;RUE;DE BRETAGNE;4;80.3;80;Appartement;92023
14282;32;;RUE;BAUDIN;1;54.33;28;Appartement;92026
14283;8;;ALL;DE L UNIVERSITE;2;38.1;46;Appartement;92040
14284;22;;RUE;DU VIADUC;1;27.86;28;Appartement;92040
14285;74;;AV;MARX DORMOY;3;56.83;60;Appartement;92049
14286;102;;AV;ACHILLE PERETTI;8;271.85;270;Appartement;92051
14287;1;;PL;DU SUD;4;109.2;91;Appartement;92062
14288;1;B;RUE;ROUSSELLE;3;68.08;67;Appartement;92062
14289;67;;AV;DE LA REPUBLIQUE;4;64.54;64;Appartement;92063
14290;90;;RUE;JEAN BLEUZEN;1;15.51;18;Appartement;92075
14291;39;;RUE;CARNOT;5;93.27;94;Appartement;93048
14292;14;;PL;CARNOT;1;17.2;19;Appartement;93064
14293;98;B;AV;DES PRIMEVERES;4;84.74;71;Maison;93071
14294;11;;AV;DROUOT;2;61.57;23;Appartement;93077
14295;11;;RUE;DES PONTONS;3;59.81;56;Appartement;94002
14296;38;;AV;JEAN JAURES;4;114.58;83;Appartement;94003
14297;10;;RUE;PASTEUR;2;33.67;34;Appartement;94003
14298;40;;AV;DU COLONEL FABIEN;3;60.02;60;Appartement;94011
14299;8;B;RUE;DES MOINES ST MARTIN;1;21.29;20;Appartement;94015
14300;148;;RUE;DE VERDUN;4;63.09;64;Appartement;94017
14301;98;;AV;DU GENERAL DE GAULLE;3;50.03;48;Appartement;94017
14302;3;;ALL;MARYSE BASTIE;3;68.57;71;Appartement;94021
14303;29;;RUE;PIERRE ET MARIE CURIE;3;69.8;69;Appartement;94041
14304;32;;RUE;BARBES;4;65.68;63;Appartement;94041
14305;99;;AV;DU GENERAL LECLERC;4;79.85;81;Appartement;94046
14306;4;;RUE;PAUL DOUMER;3;70.56;71;Appartement;94052
14307;12;;AV;DU CHATEAU;2;37.7;37;Appartement;94068
14308;18;;AV;DES SAPINS;1;18.06;25;Appartement;94068
14309;16;;RUE;ROMAIN ROLLAND;3;67.55;68;Appartement;94076
14310;41;;AV;DE VALENTON;3;53.31;70;Appartement;94078
14311;15;;RUE;DE LA JARRY;2;38.38;35;Appartement;94080
14312;62;;AV;DES MINIMES;3;64.52;64;Appartement;94080
14313;23;;RUE;DES LINANDES VERTES;4;90.1;85;Maison;95127
14314;3;;RUE;DE LA JUSTICE VERTE;2;52.57;53;Appartement;95127
14315;1;;RUE;DES MORILLONS;4;82.0;82;Appartement;95252
14316;4;;PL;EMILE ZOLA;3;55.31;55;Appartement;95268
14317;9;;RES;LES JARDINS DU MAHURY;1;21.05;28;Appartement;97309
14318;54;;RUE;ANTOINE JACQUET;4;88.83;88;Appartement;01033
14319;150;;RUE;DE LA REPUBLIQUE;2;38.67;39;Appartement;01034
14320;38;;AV;DE VESSY;2;56.96;57;Appartement;01160
14321;223;;RUE;DES PRALETS;4;113.52;113;Appartement;01281
14322;50;;GR;GRANDE RUE;3;57.74;58;Appartement;02168
14323;11;;AV;D ALSACE;2;70.18;71;Appartement;06012
14324;15;;AV;DES CIGALES;5;91.8;91;Appartement;06033
14325;2477;;VC;MARCELLIN ALLO NO 39;5;110.5;123;Maison;06065
14326;1899;;BD;DU GRAND PRE;1;29.04;28;Appartement;06070
14327;8;;RUE;SAINT  JEAN;2;52.6;60;Appartement;06071
14328;12;;RUE;VILLAREY;3;67.21;67;Appartement;06083
14329;79;;BD;MANTEGA RIGHI;3;67.6;65;Appartement;06088
14330;5;;RUE;CROS DE CAPEU;2;42.7;44;Appartement;06088
14331;22;T;BD;DU TZAREWITCH;1;36.43;36;Appartement;06088
14332;339;;AV;SADI CARNOT;3;56.49;56;Appartement;07102
14333;286;;RUE;LEON JOUHAUX;5;115.0;100;Maison;07102
14334;120;;AV;DU GEN DE GAULLE;3;59.72;55;Appartement;13002
14335;5718;F;;LE CHARREL SUD;5;91.17;91;Appartement;13005
14336;18;;RUE;THERESE RASTIT;2;48.31;48;Appartement;13022
14337;15;;AV;DE BUCELLE;2;40.53;44;Appartement;13028
14338;31;;RUE;MONTOLIEU;2;21.23;48;Appartement;13202
14339;34;;RUE;DU PETIT PUITS;1;22.7;17;Appartement;13202
14340;19;;BD;DAUZAC;2;45.12;42;Appartement;13204
14341;20;;BD;JEAN BAPTISTE IVALDI;1;31.05;30;Appartement;13204
14342;34;;BD;PARDIGON;1;22.8;20;Appartement;13204
14343;22;;TRA;PUPAT;2;37.68;37;Appartement;13208
14344;28;;AV;DE LA CADENELLE;4;108.84;105;Appartement;13208
14345;57;;PARC;DES VIEUX CYPRES;4;79.5;77;Maison;13213
14346;12;;AV;DES NARCISSES;4;50.01;50;Appartement;13213
14347;102;;BD;DANIELLE CASANOVA;4;55.63;66;Appartement;13214
14348;37;;AV;DU MERLAN;2;27.53;27;Appartement;13214
14349;9;;AV;DE ST ANTOINE;4;63.07;82;Appartement;13215
14350;8;;RUE;DU DOCTEUR LAINE;1;31.57;31;Appartement;14699
14351;6412;;VC;RES LES MARINES;2;31.01;31;Appartement;14754
14352;118;;BD;JOFFRE;1;37.86;39;Appartement;17300
14353;34;B;CRS;VICTOR HUGO;3;815.0;81;Appartement;17421
14354;39;;RUE;BERSOT;2;41.84;48;Appartement;25056
14355;11;;RUE;GODEAU;2;61.83;62;Appartement;28134
14356;27;;RUE;DES BAS MENUS;4;83.56;86;Appartement;28229
14357;4;;RUE;MAJOR LAMBROSCHINI;4;78.84;75;Appartement;2A004
14358;14;;RUE;JEAN PANDOLFI;1;25.1;24;Appartement;2A249
14359;5421;;RES;DU PARC 3;3;65.15;66;Appartement;2A271
14360;9001;;CHE;DE LA GARRIGUETTE;3;39.23;41;Maison;30003
14361;44;;PL;DES FELIBRES;3;84.17;62;Appartement;30060
14362;42;;RUE;DES MARRONNIERS;4;76.19;79;Appartement;30189
14363;75;;BD;DE LA PLAGE;2;29.62;30;Appartement;33009
14364;47;;BD;CHANZY;3;75.91;76;Appartement;33009
14365;40;;AV;DES PYRENEES;1;26.93;28;Appartement;33029
14366;1;T;RUE;VOLTAIRE;3;58.13;60;Maison;33039
14367;149;B;AV;DE LA LIBERATION;3;61.31;60;Maison;33051
14368;10;;RUE;FEAUGAS;3;42.06;36;Appartement;33063
14369;4;;CRS;BARBEY;1;21.86;23;Appartement;33063
14370;6;;RUE;GINER DE LOS RIOS;1;15.13;15;Appartement;33063
14371;8;;RUE;DE LA ROUSSELLE;1;43.9;43;Appartement;33063
14372;259;;CRS;DU MARECHAL GALLIENI;5;105.8;103;Appartement;33063
14373;32;;SEN;DES RADOUBS;4;80.91;81;Appartement;33063
14374;9001;;RES;L HOST;1;17.08;18;Appartement;33192
14375;1174;;VGE;ESPACOTEL;3;55.0;55;Appartement;33203
14376;71;;RES;HORIZON MARIN;3;41.51;41;Appartement;33214
14377;9013;;RES;TERRASSES DE L ATLANTIQUE;2;33.7;38;Appartement;33214
14378;12;;AV;DU GEN DE GAULLE;2;40.04;41;Appartement;33226
14379;365;;AV;ARISTIDE BRIAND;4;78.7;80;Maison;33281
14380;101;;AV;DE LA GARONNE;2;41.41;42;Appartement;33434
14381;253;;RUE;FREDERIC SEVENE;4;64.84;64;Appartement;33522
14382;4;;ALL;DES IRIS;2;44.8;44;Appartement;33550
14383;9001;;;LOU SOUREIL;1;19.52;19;Appartement;34023
14384;21;;AV;DU PORT;1;19.29;21;Appartement;34023
14385;13;;RUE;DU POUGET;2;101.54;50;Appartement;34145
14386;9038;;RES;MISTRAL;3;67.74;68;Appartement;34301
14387;2;;RUE;CHATEAURENAULT;1;9.03;29;Appartement;35238
14388;22;;RUE;DU MARECHAL JOFFRE;4;80.73;80;Appartement;35238
14389;4;;ALL;DU SOLSTICE;2;42.33;43;Appartement;35278
14390;7;;ALL;DE LA PELOUSE;3;67.86;68;Appartement;38185
14391;111;;RUE;D ALEMBERT;2;50.41;49;Appartement;38185
14392;36;;RUE;MALPERTUIS;3;51.45;54;Appartement;38562
14393;7;;RUE;DU PARC;3;72.75;70;Appartement;42147
14394;55;;RUE;DES PASSEMENTIERS;3;192.57;198;Appartement;42218
14395;9005;;;LE FUMANT;3;53.21;53;Maison;42270
14396;2;;RUE;PASTEUR;1;28.85;30;Appartement;42275
14397;48;;CHE;DES VARENNES;4;97.52;104;Appartement;42279
14398;14;;AV;JEAN DE NEYMAN;2;50.38;50;Appartement;44055
14399;22;;RUE;FOURE;5;133.26;149;Appartement;44109
14400;33;;RUE;DU 65E REGIMENT INFANTERIE;2;11.66;35;Appartement;44109
14401;19;;RUE;DE LA VERRERIE;6;138.9;143;Appartement;44109
14402;51;;RUE;DES DERVALLIERES;1;19.02;19;Appartement;44109
14403;50;;RUE;DU FAISAN;3;55.38;56;Appartement;44116
14404;11;;AV;ALBERT DE MUN;4;109.07;128;Appartement;44184
14405;6728;;BD;DE LA FRATERNITE;2;35.76;35;Maison;44211
14406;7;C;RUE;DE LA MASSONNIERE;2;44.2;44;Appartement;44215
14407;1;;RUE;DU PARC;2;41.04;42;Appartement;45155
14408;520;;AV;DU LOIRET;2;49.28;49;Appartement;45232
14409;1;;RUE;HORTENSE SCHNEIDER;2;39.0;39;Appartement;47001
14410;5015;;RTE;DU PONT DE BARROY;3;70.69;70;Maison;47201
14411;23;;RUE;DES ORMEAUX;5;85.95;86;Appartement;49007
14412;15;;AV;DE LA FRANCAISERIE;3;78.08;78;Appartement;49323
14413;20;;AV;D EVENTARD;3;62.1;62;Appartement;49331
14414;57;;RES;LES MAISONS DE LA PLAGE;3;42.52;42;Maison;50403
14415;14;;RUE;FRANCOIS BONAL;2;35.81;36;Appartement;51230
14416;12;;RUE;DU PAULMIER;3;57.09;58;Appartement;51230
14417;25;;RUE;LESAGE;3;63.0;65;Appartement;51454
14418;25;;LOT;LE CLOS LES JARDINS D EGID;3;92.67;86;Maison;54270
14419;3;;RUE;DU QUARTIER MERMOZ;4;69.85;75;Appartement;54280
14420;8573;;CHS;DES BERNACHES;1;25.18;25;Appartement;56034
14421;50;;RUE;DE LA CLOCHE;1;19.64;22;Appartement;59178
14422;39;;RUE;FAIDHERBE;3;63.14;63;Appartement;59220
14423;98;;RUE;JULES FERRY;1;15.0;15;Appartement;59360
14424;12;;RUE;D ALSACE;1;32.25;33;Appartement;59410
14425;60;;RUE;DE LILLE;2;41.09;41;Appartement;59421
14426;15;;RUE;GAMBETTA;2;30.3;32;Appartement;59574
14427;14;;PL;DU GEN DE GAULLE;2;37.75;42;Appartement;59586
14428;10;;RUE;CHARLES BOUDEVILLE;4;64.45;53;Maison;60012
14429;199;;RUE;DU DR CHOPINET;3;70.53;69;Appartement;60068
14430;6;T;RUE;DES BLATRIERS;3;69.49;75;Maison;60559
14431;5;;RUE;RENOIR;6;120.0;122;Maison;60612
14432;1;;PAS;BUEIL;1;26.0;27;Appartement;62765
14433;2;;RUE;ERMEND BONNAL;2;27.82;28;Appartement;64102
14434;3;;AV;DE LA REINE VICTORIA;1;26.24;24;Appartement;64122
14435;18;;AV;EDOUARD HERRIOT;3;59.8;60;Appartement;69243
14436;19;;ALL;DU BARAILLON;4;92.02;92;Appartement;69244
14437;36;;RUE;DE LA CROIX FLEURIE;2;38.57;39;Appartement;69264
14438;281;;CRS;EMILE ZOLA;2;49.06;48;Appartement;69266
14439;60;;AV;EDOUARD HERRIOT;1;38.54;39;Appartement;69275
14440;51;;RTE;DE GENEVE;1;39.54;39;Appartement;69286
14441;28;;RTE;NATIONALE 6;3;68.28;68;Appartement;69287
14442;21;;RUE;DANTON;1;21.12;24;Appartement;69383
14443;46;B;CRS;RICHARD VITTON;1;14.17;15;Appartement;69383
14444;25;;RUE;CLAUDE HILLERET;3;71.98;73;Appartement;72181
14445;88;;AV;DE LA PLAINE;4;78.78;80;Appartement;74010
14446;120;;RUE;MONTMARTRE;3;83.47;86;Appartement;75102
14447;14;;RUE;SAINTE FOY;1;24.52;20;Appartement;75102
14448;6;;RUE;DU GRENIER SAINT LAZARE;1;38.13;42;Appartement;75103
14449;15;;QUAI;DE BOURBON;2;38.16;37;Appartement;75104
14450;25;;RUE;FREDERIC SAUTON;2;21.37;24;Appartement;75105
14451;38;;RUE;DES BOULANGERS;1;11.45;11;Appartement;75105
14452;41;;RUE;PIERRE NICOLE;2;20.67;18;Appartement;75105
14453;10;;RUE;DES QUATRE VENTS;1;37.21;39;Appartement;75106
14454;133;;RUE;DE SEVRES;1;17.06;20;Appartement;75106
14455;43;;RUE;DE VERNEUIL;1;33.73;41;Appartement;75107
14456;22;;RUE;OUDINOT;2;89.01;102;Appartement;75107
14457;7;;RUE;D OLIVET;2;48.01;46;Appartement;75107
14458;31;;AV;MONTAIGNE;4;133.0;148;Appartement;75108
14459;55;;AV;FRANKLIN D ROOSEVELT;1;14.82;20;Appartement;75108
14460;19;;RUE;DE ROCHECHOUART;4;113.44;110;Appartement;75109
14461;128;;RUE;DU FBG POISSONNIERE;1;15.69;24;Appartement;75110
14462;129;;RUE;DU FBG SAINT DENIS;2;21.3;22;Appartement;75110
14463;88;;RUE;OBERKAMPF;1;10.32;12;Appartement;75111
14464;110;;AV;DE LA REPUBLIQUE;2;41.81;39;Appartement;75111
14465;18;;RUE;CROZATIER;1;17.51;18;Appartement;75112
14466;6;;RUE;ALBERT BAYET;1;33.25;33;Appartement;75113
14467;84;;AV;EMILE ZOLA;3;107.98;100;Appartement;75115
14468;84;;AV;EMILE ZOLA;4;99.12;84;Appartement;75115
14469;95;;RUE;BOILEAU;2;57.84;60;Appartement;75116
14470;49;;RUE;DE BOULAINVILLIERS;4;265.11;92;Appartement;75116
14471;15;;RUE;DES BELLES FEUILLES;4;64.2;80;Appartement;75116
14472;171;;RUE;DE LA POMPE;2;41.2;41;Appartement;75116
14473;8;;RUE;PAUL VALERY;7;125.77;127;Appartement;75116
14474;25;;AV;PIERRE 1ER SERBIE;1;52.14;25;Appartement;75116
14475;6;;RUE;DU DEBARCADERE;2;47.52;52;Appartement;75117
14476;7;;RUE;DENIS POISSON;7;172.03;170;Appartement;75117
14477;133;;AV;DE WAGRAM;1;19.45;22;Appartement;75117
14478;19;B;RUE;JOUFFROY D'ABBANS;3;52.28;71;Appartement;75117
14479;1;;RUE;VAUVENARGUES;5;121.96;110;Appartement;75118
14480;6;;BD;DE CLICHY;2;14.83;35;Appartement;75118
14481;19;;RUE;DES POISSONNIERS;1;14.99;16;Appartement;75118
14482;5;;RUE;DU SIMPLON;1;17.3;18;Appartement;75118
14483;33;B;RUE;DOUDEAUVILLE;1;23.08;21;Appartement;75118
14484;3;;IMP;MOLIN;2;25.91;28;Appartement;75118
14485;30;;AV;DE FLANDRE;4;62.72;59;Appartement;75119
14486;127;;AV;JEAN JAURES;1;19.31;19;Appartement;75119
14487;130;;RUE;DES COURONNES;2;37.13;36;Appartement;75120
14488;2;;RUE;ROMAIN DOCQUET;1;48.8;47;Appartement;76429
14489;11;;RUE;DOCTEUR BONNET;3;60.01;68;Appartement;76447
14490;9006;;;IMM CERVIN;4;83.01;85;Appartement;76476
14491;17;;RUE;FRANCOIS MITTERRAND;1;19.51;19;Appartement;76498
14492;18;;RUE;GUY DE MAUPASSANT;2;46.0;42;Appartement;76758
14493;12;;RUE;DES SAPINS;3;60.56;58;Appartement;77014
14494;10;;RUE;HENRI ROL TANGUY;3;56.52;56;Appartement;77108
14495;19;;RUE;EUGENE VARLIN;1;20.58;26;Appartement;77118
14496;61;;RUE;SAINT FARON;2;49.03;56;Appartement;77284
14497;6;;RUE;DES FOSSES;2;46.72;44;Appartement;77288
14498;5;;RUE;COUVERTE;3;56.74;69;Appartement;77305
14499;5;;AV;DU GENERAL DE GAULLE;2;48.06;47;Appartement;77350
14500;4;;IMP;DES TILLEULS;5;91.46;94;Maison;77373
14501;151;;AV;EUGENE VARLIN;1;84.03;57;Appartement;77514
14502;1;;PL;SACHA GUITRY;3;61.27;61;Appartement;78073
14503;1;;RUE;JACQUES TATI;1;19.77;20;Appartement;78073
14504;47;;RUE;DES FLEURS;2;34.6;34;Appartement;78123
14505;29;;AV;LUCIEN RENE DUCHESNE;3;70.17;69;Appartement;78126
14506;3;;RUE;CESAR FRANCK;2;44.53;44;Appartement;78242
14507;99;;RUE;VICTOR HUGO;2;54.14;55;Appartement;78242
14508;8;;ALL;FRANCE BLOCH;1;31.22;30;Appartement;78297
14509;7;;AV;DE DENTON;1;25.23;25;Appartement;78423
14510;9;;RUE;DE LA FONTAINE ST MARTIN;3;69.95;75;Appartement;78502
14511;42;;RUE;ST LEGER;3;62.47;56;Appartement;78551
14512;1;;AV;DES BUISSONS;1;31.45;31;Appartement;78575
14513;37;;RUE;LAMARTINE;1;26.25;27;Appartement;78575
14514;82;;RUE;PRESIDENT ROOSEVELT;1;29.37;30;Appartement;78586
14515;1;C;RUE;DANIELE CASANOVA;3;52.5;53;Appartement;78621
14516;1;;PAS;JULIETTE;3;67.58;65;Appartement;78686
14517;12;;RUE;YVER;2;56.25;74;Appartement;79191
14518;6;;RUE;DE L EGLISE;2;44.0;49;Appartement;80533
14519;4;;RUE;RINGOIS;3;52.53;60;Appartement;80649
14520;4;;RUE;DE LA COMEDIE;5;99.02;99;Appartement;82121
14521;1;;RUE;DES VOILIERS;2;34.14;37;Appartement;83068
14522;9001;;;STE FRANCOISE RUE LOUIS BO;2;44.83;40;Appartement;83071
14523;5216;;;LES OURES;2;45.17;45;Appartement;83081
14524;146;;RUE;DE BRETAGNE;3;63.8;61;Appartement;83118
14525;55;;RTE;DE LA CORNICHE;2;22.92;23;Appartement;83118
14526;4;;TRA;2EME TRAV DE LA CABANETTE;4;76.94;75;Appartement;83127
14527;36;;RUE;DE LA GITE;5;122.23;99;Maison;85092
14528;4;D;RUE;LEON BLUM;2;40.8;38;Appartement;91103
14529;52;;AV;DU PETIT CHATEAU;3;56.03;56;Appartement;91114
14530;3;B;RUE;DU HARAS;2;34.42;49;Appartement;91122
14531;23;;AV;GABRIELLE D'ESTREES;3;73.07;72;Appartement;91179
14532;131;;RUE;DE LA REPUBLIQUE;3;48.5;73;Appartement;91223
14533;33;;IMP;DES JOURNALIERS;1;33.46;33;Appartement;91228
14534;2;;AV;DU GENERAL DE GAULLE;2;35.56;34;Appartement;91326
14535;8;;CHE;DE LA VIEILLE VIGNE;3;71.0;73;Appartement;91377
14536;10;;ALL;DES ECOLES;1;30.47;31;Appartement;91679
14537;46;;AV;BOIS DE VERRIERES;3;58.02;61;Appartement;92002
14538;272;;AV;D ARGENTEUIL;2;49.38;48;Appartement;92004
14539;5;;ALL;DES MARRONNIERS;3;62.23;61;Appartement;92007
14540;16;;RUE;DU GENERAL LECLERC;3;72.13;65;Maison;92009
14541;56;;RUE;DU GAL ROGUET;2;41.18;41;Appartement;92024
14542;9;;RUE;ARMAND SILVESTRE;2;34.37;34;Appartement;92026
14543;8;;RUE;EDGAR QUINET;3;56.15;51;Appartement;92026
14544;97;;RUE;DANTON;3;59.95;60;Appartement;92044
14545;75;Q;RUE;DE VILLIERS;2;19.96;20;Appartement;92051
14546;21;;RUE;DU CDT BRASSEUR;2;44.46;44;Appartement;93005
14547;119;;RUE;DE SAINT GRATIEN;2;40.73;41;Appartement;93031
14548;11;;ALL;DU GROS CHENE;1;30.03;30;Appartement;93046
14549;41;;RUE;DE ROMAINVILLE;4;72.8;73;Appartement;93048
14550;183;;BD;ARISTIDE BRIAND;3;54.61;54;Appartement;93048
14551;21;;RUE;DES CAHOUETTES;4;91.13;91;Maison;93049
14552;37;;AV;GEORGES CLEMENCEAU;2;39.77;37;Appartement;93049
14553;1;;ALL;DE LA NOISERAIE;4;89.9;82;Appartement;93051
14554;50;;AV;DU GEN CHARLES DE GAULLE;2;41.38;39;Appartement;93074
14555;26;;RUE;ERIC TABARLY;4;75.68;74;Maison;93078
14556;92;;RUE;VAILLANT COUTURIER;1;33.63;16;Appartement;94002
14557;25;;AV;DE LA DIVISION LECLERC;2;46.26;46;Appartement;94016
14558;98;;AV;DU PARC;3;46.81;50;Appartement;94017
14559;25;;RUE;DE VERDUN;1;24.97;24;Appartement;94018
14560;42;;RUE;DE PARIS;2;38.94;35;Appartement;94018
14561;9001;;SQ;DES MARGUERITES;4;65.05;65;Appartement;94028
14562;147;;RUE;DU GENERAL LECLERC;2;40.81;40;Appartement;94028
14563;14;;ALL;GEORGES BRAQUE;4;62.77;74;Appartement;94034
14564;4;;RUE;DE LA COSARDE;3;24.2;54;Appartement;94038
14565;4;;ALL;PAUL ELUARD;3;60.75;60;Appartement;94044
14566;24;;AV;DE LA REPUBLIQUE;2;39.02;38;Appartement;94046
14567;108;;AV;PIERRE BROSSOLETTE;3;47.72;45;Appartement;94058
14568;21;;AV;DU GEN DE GAULLE;3;108.04;49;Appartement;94067
14569;18;;RUE;ARISTIDE BRIAND;4;82.51;82;Appartement;94068
14570;10;;ALL;DES MEUNIERS;3;56.52;56;Maison;94071
14571;8;;ALL;DES MEUNIERS;6;110.0;89;Maison;94071
14572;32;;RUE;DE BALZAC;4;92.24;85;Maison;94078
14573;2;;RUE;SAINT EUGENE;4;83.49;84;Appartement;95197
14574;10;;RUE;DU CHEMIN VERT;3;57.49;58;Appartement;95199
14575;56;;BD;SADI CARNOT;3;60.8;53;Appartement;95210
14576;19;;RUE;DES DOURDELLES;4;76.9;78;Maison;95388
14577;25;;GR;GRANDE RUE;3;37.73;37;Appartement;95424
14578;77;B;RUE;DES CHESNEAUX;1;21.14;20;Appartement;95428
14579;1;;RUE;DE LA ROCHE;3;70.72;73;Appartement;95500
14580;25;;RUE;GEORGES CLEMENCEAU;1;18.43;19;Appartement;95582
14581;61;;RUE;DE LA REPUBLIQUE;2;30.53;36;Appartement;95680
14582;845;;RTE;DE MONTJOLY (RD1);2;47.62;47;Appartement;97309
14583;6066;;RUE;DES BATTOIRS;3;69.65;69;Appartement;01419
14584;9001;;RUE;JEAN DE LA FONTAINE;3;65.66;67;Maison;02408
14585;490;;CHE;DES QUATRE CHEMINS;1;30.04;30;Appartement;06004
14586;1;;AV;L ESTEREL;3;84.71;70;Appartement;06004
14587;14;;BD;D ALSACE LORRAINE;1;65.39;60;Appartement;06011
14588;2;;AV;CAMILLE BLANC;1;26.45;25;Appartement;06012
14589;5;;PL;DE LA FONTAINE;2;21.1;52;Appartement;06025
14590;106;;AV;FRANKLIN ROOSEVELT;2;46.06;45;Appartement;06030
14591;23;;AV;GIACOBI;1;19.39;19;Appartement;06088
14592;59;;RTE;DE BELLET;1;21.01;21;Appartement;06088
14593;28;;AV;PAUL DOUMER;1;39.91;41;Appartement;06104
14594;5400;;;LE COLLET;1;20.7;22;Appartement;06120
14595;2;;PL;DE VERDUN;2;32.83;35;Appartement;06161
14596;377;;AV;DES FERRAYONNES;4;76.51;73;Appartement;06161
14597;34;;RUE;TEILHARD DE CHARDIN;2;53.78;51;Appartement;10081
14598;1;;BD;DE LA DOUANE;1;18.33;18;Appartement;11145
14599;190;;RUE;DE L INDUSTRIE;4;68.53;66;Appartement;11266
14600;8;;RUE;COMPAS;4;53.81;42;Appartement;13028
14601;3;;RUE;ERNEST RENAN;4;58.66;71;Appartement;13028
14602;20;;RUE;FOUGASSE;3;36.18;48;Appartement;13028
14603;9;;RUE;BIR HAKEIM;1;39.0;39;Appartement;13201
14604;16;;RUE;CHATEAUREDON;1;45.9;30;Appartement;13201
14605;3;;RUE;SENAC;2;29.45;36;Appartement;13201
14606;21;;RUE;MIRES;4;83.47;86;Appartement;13202
14607;13;;RUE;FORTUNE JOURDAN;3;43.28;40;Appartement;13203
14608;21;;RUE;ORAN;1;33.77;30;Appartement;13204
14609;5;;RUE;TURCON;6;173.96;140;Maison;13207
14610;47;;RUE;LIANDIER;2;25.14;25;Appartement;13208
14611;83;;BD;DU REDON;2;39.22;42;Appartement;13209
14612;83;;BD;DU REDON;4;79.05;94;Appartement;13209
14613;21;;AV;MIREILLE;4;81.85;78;Appartement;13209
14614;296;;BD;ROMAIN ROLLAND;3;58.58;58;Appartement;13209
14615;56;;BD;DE LA VALBARELLE;3;67.78;67;Appartement;13211
14616;20;;CHE;DE LA RIBASSIERE;2;46.22;44;Appartement;13213
14617;5001;F;;LES ROSIERS;3;47.0;48;Appartement;13214
14618;79;;BD;DE LA MEDITERRANEE;2;28.06;28;Appartement;13215
14619;2;A;ALL;DES CHARMILLES;1;30.23;29;Appartement;14366
14620;30;;BD;PITRE CHEVALIER;1;21.94;20;Appartement;14754
14621;67;;RUE;ARC DE TRIOMPHE;2;46.63;49;Appartement;17415
14622;4;;RUE;GUSTAVE COURBET;4;79.0;79;Appartement;17415
14623;35;;RUE;BOURBONNOUX;3;74.0;94;Appartement;18033
14624;10;B;RUE;DU PORT FAVIGO;4;95.62;93;Appartement;22278
14625;27;;RUE;DES FONTAINES;4;103.79;107;Appartement;24037
14626;77;;;TOURNEPIQUE;5;93.77;99;Appartement;24086
14627;15;;RUE;DU DOCTEUR ROUX;2;48.32;48;Appartement;24547
14628;17;;RUE;DES JARDINS;2;42.97;44;Appartement;25056
14629;1;;AV;FOCH;2;31.99;31;Appartement;28007
14630;3;;RUE;NICOCHET;3;61.18;60;Appartement;28085
14631;9001;;RES;DES CANNES;3;52.99;54;Appartement;2A004
14632;5146;;;ARIA DI FONTANA;3;39.91;40;Appartement;2A071
14633;21;;BD;VICTOR HUGO;2;53.2;54;Appartement;30007
